Consigne : 8574
8575,-1,9
8573,1,10
8570,4,12
8570,4,13
8570,4,14
8571,3,14
8569,5,16
8571,3,16
8570,4,18
8571,3,18
8571,3,19
8571,3,20
8572,2,20
8572,2,20
8572,2,21
8571,3,22
8572,2,22
8573,1,22
8572,2,23
8571,3,24
8572,2,24
8572,2,25
8572,2,25
8571,3,26
8573,1,26
8570,4,28
8575,-1,26
8575,-1,26
8577,-3,24
8577,-3,24
8575,-1,24
8576,-2,23
8576,-2,23
8576,-2,22
8576,-2,22
8575,-1,22
8575,-1,21
8576,-2,21
8575,-1,21
8576,-2,20
8572,2,22
8575,-1,20
8575,-1,20
8575,-1,20
8574,0,20
8576,-2,19
8575,-1,19
8576,-2,18
8574,0,19
8576,-2,18
8575,-1,18
8575,-1,18
8575,-1,17
8574,0,18
8576,-2,17
8572,2,18
8576,-2,17
8575,-1,17
8576,-2,16
8575,-1,16
8575,-1,16
8576,-2,15
8574,0,15
8574,0,15
8574,0,15
8574,0,15
8575,-1,15
8575,-1,15
8575,-1,14
8575,-1,14
8575,-1,14
8575,-1,14
8575,-1,13
8575,-1,13
8573,1,14
8576,-2,13
8575,-1,13
8575,-1,12
8575,-1,12
8574,0,12
8575,-1,12
8573,1,13
8575,-1,12
8575,-1,12
8575,-1,11
8575,-1,11
8575,-1,11
8574,0,11
8573,1,12
8574,0,11
8575,-1,11
8575,-1,11
8575,-1,10
8574,0,11
8575,-1,10
8574,0,10
8574,0,10
8575,-1,10
8574,0,10
8574,0,10
8575,-1,10
8575,-1,9
8574,0,10
8575,-1,9
8574,0,9
8575,-1,9
8574,0,9
8575,-1,9
8573,1,9
8573,1,10
8576,-2,8
8574,0,9
8574,0,9
8574,0,9
8575,-1,8
8575,-1,8
8574,0,8
8575,-1,8
8574,0,8
8574,0,8
8575,-1,8
8575,-1,7
